"id";"customer_id";"order_date";"price";"cogs";"payment_method";"sku_name";"category";"qty_ordered";"before_discount";"discount_amount";"after_discount";"is_gross";"is_valid";"is_net";"brand"
"ODR2407475441r";"C211322L";"2022-05-26";28710.0;24940.0;"cod";"Paramount_9789696371588";"School & Education";1;28710.0;0.0;28710.0;1;1;0;"others"
"ODR2407805692t";"C468516L";"2022-02-02";261000.0;211410.0;"Payaxis";"fitn_100295";"Health & Sports";1;261000.0;0.0;261000.0;1;0;0;"others"
"ODR2410475068u";"C409316L";"2021-07-23";440800.0;290928.0;"cod";"madela_HARMONY BREASTPUMP";"Kids & Baby";1;440800.0;0.0;440800.0;1;1;1;"others"
"ODR2410489402u";"C625201L";"2022-06-01";2238800.0;1872646.0;"Payaxis";"dawlance_9188 Mono";"Appliances";1;2238800.0;0.0;2238800.0;1;0;0;"others"
"ODR2412044842k";"C269732L";"2021-09-20";14442.0;8758.0;"cod";"Fmate_Palak Paneer ";"Superstore";1;14442.0;0.0;14442.0;1;1;1;"others"
"ODR2412167732h";"C536852L";"2022-02-22";2485358.0;2236770.0;"cod";"Ricoh_Black Laser SP-4510DN";"Computing";1;2485358.0;0.0;2485358.0;1;0;0;"others"
"ODR2413189341k";"C239715L";"2021-10-10";31900.0;23896.0;"cod";"jn_900g";"Superstore";1;31900.0;0.0;31900.0;1;1;1;"others"
"ODR2413765752j";"C140324L";"2021-12-19";92800.0;93960.0;"cod";"adenwala_Deal No.1";"Superstore";2;185600.0;0.0;185600.0;1;1;0;"others"
"ODR2415521352f";"C120370L";"2021-09-12";29000.0;20590.0;"cod";"The Vitamin Company Kojic Acid Whitening Cream 40GM";"Others";1;29000.0;0.0;29000.0;1;1;1;"others"
"ODR2416279136i";"C829183L";"2022-06-26";133400.0;85376.0;"Easypay";"GBHII_GM191-Brown-Brown-8";"Men Fashion";1;133400.0;0.0;133400.0;1;0;0;"others"
"ODR2417200930b";"C550002L";"2021-10-23";298700.0;177712.0;"cod";"HOS_HBFW75";"Beauty & Grooming";1;298700.0;0.0;298700.0;1;1;1;"others"
"ODR2417242306k";"C283375L";"2022-12-01";26100.0;18270.0;"cod";"RB_Dettol Germ Busting Kit-bf";"Others";3;78300.0;0.0;78300.0;1;1;1;"others"
"ODR2417933873h";"C263110L";"2022-07-06";125280.0;93960.0;"cod";"yankee_5038580061895";"Home & Living";1;125280.0;0.0;125280.0;1;1;1;"others"
"ODR2421788350i";"C698097L";"2021-07-14";5596942.0;3470082.0;"cod";"Apple iPhone 6 Plus (64GB) Gold";"Mobiles & Tablets";1;5596942.0;0.0;5596942.0;1;0;0;"apple"
"ODR2421972930c";"C616892L";"2021-07-21";4640000.0;3155200.0;"mcblite";"Apple iPhone 6S 16GB";"Mobiles & Tablets";2;9280000.0;0.0;9280000.0;1;0;0;"apple"
"ODR2424369898l";"C348605L";"2021-12-13";443700.0;409190.0;"cod";"HOS_ESW90";"Beauty & Grooming";1;443700.0;0.0;443700.0;1;1;0;"others"
"ODR2424375452y";"C673068L";"2022-03-23";58000.0;38280.0;"Easypay";"Z&A_ZEES-0030";"School & Education";1;58000.0;11600.0;46400.0;1;1;1;"others"
"ODR2426165135r";"C287376L";"2022-03-06";260420.0;221328.0;"cod";"GA_GL-06-141166";"Women Fashion";2;520840.0;0.0;520840.0;1;1;1;"others"
"ODR2426599825o";"C114466L";"2022-03-31";58000.0;43500.0;"cod";"RB_HouseholdBundle";"Superstore";3;174000.0;0.0;174000.0;1;1;0;"others"
"ODR2427479135q";"C592423L";"2021-07-16";40600.0;25578.0;"cod";"alkhair_Ajwa Dates 250gm-1";"Soghaat";2;81200.0;0.0;81200.0;1;1;1;"others"
"ODR2428214719h";"C407670L";"2021-09-16";217442.0;147842.0;"mygateway";"emarthazir_BBQ Pro Kit-Karachi";"Home & Living";3;652326.0;0.0;652326.0;1;0;0;"others"
"ODR2428683094g";"C244786L";"2022-01-07";5142280.0;4216658.0;"cod";"iPhone7-Red-128GB";"Mobiles & Tablets";1;5142280.0;0.0;5142280.0;1;1;0;"apple"
"ODR2432470078o";"C508126L";"2022-08-05";82940.0;53070.0;"cod";"SCIFI_True Honor _SC5810CKA";"School & Education";1;82940.0;0.0;82940.0;1;1;0;"others"
"ODR2435305959n";"C374672L";"2022-03-21";1885000.0;1658800.0;"cod";"Turk & Fillmore_Super Natural II-41";"Men Fashion";1;1885000.0;0.0;1885000.0;1;1;0;"others"
"ODR2440113194f";"C823301L";"2022-10-06";95642.0;64032.0;"cod";"Tmall_BinocularCamera";"Kids & Baby";1;95642.0;0.0;95642.0;1;1;1;"others"
"ODR2441502672n";"C347731L";"2022-07-08";1913942.0;1414968.0;"Payaxis";"cc_samsung_a320-Gold";"Mobiles & Tablets";1;1913942.0;0.0;1913942.0;1;1;0;"samsung"
"ODR2441912436z";"C359997L";"2022-08-02";101500.0;80388.0;"Payaxis";"Trendz_TR-0012";"Computing";1;101500.0;0.0;101500.0;1;1;1;"others"
"ODR2442285061r";"C928110L";"2022-08-07";8700.0;5626.0;"customercredit";"oxford_9780195477009";"Books";1;8700.0;5800.0;2900.0;1;1;0;"others"
"ODR2442420656d";"C131307L";"2021-08-22";22620.0;19894.0;"cod";"cr_PISTA SALTED-200 GM";"Soghaat";2;45240.0;0.0;45240.0;1;1;1;"others"
"ODR2447939749a";"C351587L";"2022-01-18";3034038.0;2336182.0;"cod";"HP_Laser MFP M426fdn (4 in 1) Black";"Computing";1;3034038.0;0.0;3034038.0;1;1;0;"others"
"ODR2452425737k";"C685666L";"2022-01-14";40310.0;33814.0;"cod";"ReadersHeaven_9781849040495";"Books";1;40310.0;0.0;40310.0;1;1;1;"others"
"ODR2454497981t";"C437385L";"2022-12-05";92800.0;83520.0;"Easypay";"baklawa_Baklava Mix Chocolate Sweets 1Kg";"Soghaat";1;92800.0;0.0;92800.0;1;1;0;"others"
"ODR2455157441g";"C814229L";"2021-08-22";55100.0;33582.0;"cod";"zubairco_003569";"School & Education";1;55100.0;0.0;55100.0;1;1;1;"others"
"ODR2459422485j";"C158367L";"2021-07-16";2841942.0;2017762.0;"cod";"Samsung Galaxy Note 3 N9000";"Mobiles & Tablets";1;2841942.0;0.0;2841942.0;1;1;0;"samsung"
"ODR2463868278f";"C491883L";"2022-11-06";107880.0;67164.0;"cod";"Tmall_SpyPen_8GB";"School & Education";1;107880.0;0.0;107880.0;1;1;0;"others"
"ODR2463904091r";"C869172L";"2022-04-15";841000.0;529830.0;"cod";"SNU_Tena-Durrani-TD16W-Kelly";"Women Fashion";2;1682000.0;254887.38;1427112.62;1;1;0;"others"
"ODR2467913111u";"C186576L";"2022-05-20";4060000.0;3369800.0;"Payaxis";"RM_Panasonic-TH-49D310M";"Entertainment";1;4060000.0;0.0;4060000.0;1;1;0;"others"
"ODR2469240270n";"C414678L";"2022-04-14";13630000.0;8723200.0;"Easypay";"MACBOOK PRO 15-INCH 2.2GHZ QuadCore i7";"Computing";2;27260000.0;0.0;27260000.0;1;0;0;"apple"
"ODR2478133557s";"C720927L";"2021-01-08";37120.0;26796.0;"cod";"RS_Sohan Halwa_Tin-1000 GM";"Soghaat";1;37120.0;0.0;37120.0;1;1;1;"others"
"ODR2489037450s";"C693442L";"2021-09-18";284142.0;235828.0;"cod";"Carson_CB-02-002-43-9";"Men Fashion";1;284142.0;0.0;284142.0;1;1;1;"others"
"ODR2489172318b";"C578872L";"2022-01-25";42050.0;27724.0;"cod";"PlanetX_PX-9125";"Kids & Baby";2;84100.0;0.0;84100.0;1;1;1;"others"
"ODR2490563395i";"C368853L";"2021-10-30";34742.0;28130.0;"cod";"Bata_Bfirst-6516094-39-6";"School & Education";1;34742.0;0.0;34742.0;1;1;0;"others"
"ODR2491287376n";"C577018L";"2022-01-20";400200.0;272136.0;"cod";"nabila_Ngage FOR Honey";"Beauty & Grooming";1;400200.0;0.0;400200.0;1;1;1;"others"
"ODR2492819403l";"C571902L";"2021-10-19";22040.0;21286.0;"cod";"MDF 005_Cashews Plain 250 gm";"Soghaat";2;44080.0;0.0;44080.0;1;1;1;"others"
"ODR2494573511q";"C998847L";"2022-02-08";86942.0;54984.0;"cod";"PlanetX_PX-9161";"Kids & Baby";1;86942.0;0.0;86942.0;1;1;0;"others"
"ODR2495200488z";"C358631L";"2022-08-08";46342.0;40774.0;"cod";"Bata_Bfirst-3511015-28-10";"School & Education";1;46342.0;0.0;46342.0;1;1;0;"others"
"ODR2496247432b";"C822217L";"2022-04-05";68904.0;48662.0;"Payaxis";"emart_0-66";"Home & Living";1;68904.0;10335.6;58568.4;1;1;1;"others"
"ODR2496660682b";"C696203L";"2022-03-03";377000.0;305370.0;"Payaxis";"corio_JC 57-43";"Men Fashion";1;377000.0;0.0;377000.0;1;0;0;"others"
"ODR2497124410z";"C538863L";"2021-12-07";345100.0;162922.0;"cod";"sanasafinaz_march16_10A-Nationwide Delivery";"Women Fashion";2;690200.0;0.0;690200.0;1;1;1;"others"
"ODR2498103593s";"C525405L";"2021-04-11";52142.0;24708.0;"cod";"emart_00-7";"Home & Living";2;104284.0;0.0;104284.0;1;0;0;"others"
"ODR2498920606m";"C879647L";"2022-07-04";22910.0;17168.0;"cod";"Paramount_9789696371182";"School & Education";2;45820.0;0.0;45820.0;1;1;1;"others"
"ODR2499287766s";"C766565L";"2022-01-08";1015000.0;852600.0;"Easypay";"Delsey_24083008";"Home & Living";1;1015000.0;0.0;1015000.0;1;1;0;"others"
"ODR2502322405k";"C525405L";"2021-10-17";192850.0;140766.0;"cod";"fitn_810390024742";"Health & Sports";1;192850.0;0.0;192850.0;1;1;0;"others"
"ODR2503185632c";"C851854L";"2021-10-09";29580.0;20996.0;"cod";"Al Muhafiz Sohan Halwa Walnut";"Soghaat";3;88740.0;0.0;88740.0;1;1;0;"others"
"ODR2504306759w";"C499813L";"2022-05-31";127600.0;79112.0;"customercredit";"PlanetX_PX-9128";"Kids & Baby";1;127600.0;0.0;127600.0;1;1;1;"others"
"ODR2504837700r";"C819324L";"2021-09-14";353568.0;212106.0;"ublcreditcard";"asimjofaeid_AJL-1A";"Women Fashion";1;353568.0;0.0;353568.0;1;0;0;"others"
"ODR2507174939f";"C772704L";"2022-04-22";58000.0;74182.0;"cod";"emart_Tyre Shape Air Compressor";"Others";1;58000.0;0.0;58000.0;1;1;0;"others"
"ODR2507471356w";"C727528L";"2021-07-21";348000.0;299280.0;"cod";"greenroot_Men Taur Ultra ";"Health & Sports";1;348000.0;0.0;348000.0;1;1;0;"others"
"ODR2508304534u";"C214255L";"2022-02-13";1160000.0;875974.0;"customercredit";"Eco Star_32U557_561";"Entertainment";1;1160000.0;0.0;1160000.0;1;1;1;"others"
"ODR2509651867u";"C814366L";"2022-02-26";174000.0;121800.0;"cod";"Audionic Max-550";"Entertainment";1;174000.0;0.0;174000.0;1;1;0;"others"
"ODR2512693029p";"C406406L";"2022-07-26";1061400.0;934032.0;"Payaxis";"HOS_CNCMW100";"Beauty & Grooming";1;1061400.0;14500.0;1046900.0;1;0;0;"others"
"ODR2513203131b";"C292536L";"2022-07-21";1766042.0;1377500.0;"cod";"Surmawala_Orient-OR-5535-GD-Refrigerator-Red";"Appliances";1;1766042.0;0.0;1766042.0;1;1;1;"others"
"ODR2513290260c";"C992621L";"2022-08-01";2088000.0;1371990.0;"Payaxis";"dawlance_DWT-150C";"Appliances";1;2088000.0;0.0;2088000.0;1;0;0;"others"
"ODR2515588918c";"C815210L";"2021-09-14";63742.0;57362.0;"cod";"aw_CN-1029-Heather Grey, Royal Blue, Red-M";"Men Fashion";1;63742.0;0.0;63742.0;1;1;0;"others"
"ODR2515966444i";"C481192L";"2021-09-21";5979336.0;4551782.0;"ublcreditcard";"Apple iPhone 6S Plus 64GB";"Computing";1;5979336.0;0.0;5979336.0;1;0;0;"apple"
"ODR2518199417o";"C736540L";"2021-12-25";116000.0;88160.0;"cod";"adenwala_Deal No.4";"Superstore";1;116000.0;0.0;116000.0;1;1;0;"others"
"ODR2518729280t";"C210771L";"2022-09-07";156542.0;125222.0;"cod";"timex_TW000X107";"Men Fashion";1;156542.0;0.0;156542.0;1;1;0;"others"
"ODR2521468913p";"C855079L";"2022-07-06";843900.0;531628.0;"Easypay";"Zia_hs21 to 29";"Books";1;843900.0;0.0;843900.0;1;0;0;"others"
"ODR2522487081b";"C245614L";"2021-10-27";17400000.0;15660000.0;"Payaxis";"voucher";"Others";1;17400000.0;0.0;17400000.0;1;0;0;"others"
"ODR2522521938x";"C517976L";"2022-06-28";3614560.0;2530192.0;"Payaxis";"cc_samsung_G935F-Blue";"Mobiles & Tablets";1;3614560.0;0.0;3614560.0;1;0;0;"samsung"
"ODR2524072057d";"C724582L";"2022-01-28";57942.0;41702.0;"cod";"Tmaster_C D Rom";"Books";1;57942.0;0.0;57942.0;1;1;1;"others"
"ODR2529258479i";"C749236L";"2022-02-02";400200.0;272136.0;"Payaxis";"nabila_Ngage FOR Honey";"Beauty & Grooming";1;400200.0;0.0;400200.0;1;0;0;"others"
"ODR2530617958r";"C140900L";"2021-09-11";33640.0;27898.0;"cod";"liberty_Maroon Pullover for Boys-4 - 5 yrs - Size 24";"School & Education";2;67280.0;0.0;67280.0;1;1;1;"others"
"ODR2531211023i";"C985354L";"2022-06-01";157528.0;108692.0;"cod";"rehaab_RJ160051";"Women Fashion";1;157528.0;0.0;157528.0;1;1;1;"others"
"ODR2533392549b";"C203164L";"2022-11-01";382742.0;344462.0;"Payaxis";"danielk_DK10947-2-Navy";"Women Fashion";1;382742.0;0.0;382742.0;1;0;0;"others"
"ODR2534516957m";"C997231L";"2021-12-12";49880.0;35380.0;"cod";"liberty_Navy Blue Pullover for Boys-16 yrs - above - Size 42";"School & Education";1;49880.0;0.0;49880.0;1;1;1;"others"
"ODR2534529950f";"C328972L";"2021-11-25";153700.0;112172.0;"cod";"Nurai_MD-838 -12Y";"Kids & Baby";1;153700.0;0.0;153700.0;1;1;1;"others"
"ODR2537552109g";"C890940L";"2021-11-22";2610000.0;2140200.0;"Payaxis";"sony_SLT-A58K";"Entertainment";1;2610000.0;391500.0;2218500.0;1;0;0;"sony"
"ODR2540304029l";"C713972L";"2022-07-16";377000.0;320450.0;"Easypay";"RM_Sony-DVP-SR760";"Entertainment";1;377000.0;0.0;377000.0;1;0;0;"sony"
"ODR2541540248g";"C635740L";"2022-01-01";145000.0;117450.0;"Payaxis";"ISn 100% Whey Protein Chocolate";"Health & Sports";1;145000.0;0.0;145000.0;1;0;0;"others"
"ODR2544900210h";"C664685L";"2022-02-25";116000.0;91640.0;"cod";"PucaM_SS-02-RED BLACK-39";"Men Fashion";1;116000.0;0.0;116000.0;1;1;1;"others"
"ODR2546675031v";"C899610L";"2022-03-17";367488.0;330716.0;"Easypay";"TP-Link_Router-TL-WDR-3500";"Computing";1;367488.0;0.0;367488.0;1;0;0;"others"
"ODR2547547191f";"C349980L";"2021-12-15";139142.0;105734.0;"Payaxis";"Life source_LS-7001";"Health & Sports";1;139142.0;0.0;139142.0;1;0;0;"others"
"ODR2553294738g";"C623394L";"2022-03-29";34510.0;23084.0;"cod";"liberty_9780746060414";"Books";1;34510.0;0.0;34510.0;1;1;1;"others"
"ODR2558909643z";"C422171L";"2022-02-05";1642850.0;1360680.0;"Payaxis";"samsung_Samsung Galaxy J7 PRIME 2016-Black";"Mobiles & Tablets";2;3285700.0;0.0;3285700.0;1;0;0;"samsung"
"ODR2559312242f";"C595698L";"2022-02-25";8120.0;4930.0;"cod";"Jaza_Basmati 1kg";"Superstore";8;64960.0;0.0;64960.0;1;0;0;"others"
"ODR2560018243l";"C362236L";"2022-03-24";34510.0;24476.0;"cod";"liberty_9780330545181";"Books";1;34510.0;0.0;34510.0;1;1;1;"others"
"ODR2560544563o";"C355402L";"2021-10-12";269120.0;172202.0;"cod";"timex_T20501";"Men Fashion";1;269120.0;0.0;269120.0;1;1;1;"others"
"ODR2560740364j";"C863827L";"2021-12-24";400200.0;272136.0;"cod";"nabila_Ngage FOR Honey";"Beauty & Grooming";1;400200.0;0.0;400200.0;1;1;1;"others"
"ODR2560749181p";"C173821L";"2021-07-14";87000.0;54810.0;"cod";"greenroot_Weight plus";"Health & Sports";2;174000.0;0.0;174000.0;1;1;0;"others"
"ODR2562221754q";"C676393L";"2022-04-25";4065220.0;2642364.0;"cod";"sukoonbundle-sukoon10-cj_CJPOISL";"Others";1;4065220.0;0.0;4065220.0;1;1;0;"others"
"ODR2563110334p";"C136681L";"2022-04-06";19140.0;15660.0;"cod";"RS_Sohan Halwa Tin";"Soghaat";3;57420.0;0.0;57420.0;1;1;1;"others"
"ODR2563813901q";"C283866L";"2021-10-14";150742.0;125048.0;"Payaxis";"Aladdin_Vision 10000 - Tape Bat - Beige";"Health & Sports";3;452226.0;0.0;452226.0;1;0;0;"others"
"ODR2563977058z";"C763705L";"2021-09-29";427518.0;316332.0;"cod";"interwood_HF-12CR-HW-11284";"Home & Living";1;427518.0;0.0;427518.0;1;1;1;"others"
"ODR2567915830z";"C139135L";"2022-02-21";58000.0;43500.0;"cod";"RB_HouseholdBundle";"Superstore";5;290000.0;0.0;290000.0;1;1;1;"others"
"ODR2567929282r";"C279368L";"2022-05-03";748200.0;613524.0;"Payaxis";"HOS_CDDJW100";"Beauty & Grooming";1;748200.0;0.0;748200.0;1;0;0;"others"
"ODR2571661024c";"C249867L";"2022-07-15";60842.0;51678.0;"cod";"TKS_m967-9-12 Months";"Kids & Baby";1;60842.0;0.0;60842.0;1;1;1;"others"
"ODR2571936981l";"C492850L";"2022-09-01";493000.0;384540.0;"Payaxis";"fitn_RU00494";"Health & Sports";1;493000.0;0.0;493000.0;1;0;0;"others"
"ODR2573105425t";"C378684L";"2022-04-18";1885000.0;1281800.0;"cod";"Turk & Fillmore_Super Natural I-brown-41";"Men Fashion";1;1885000.0;0.0;1885000.0;1;1;0;"others"
"ODR2574445815x";"C970497L";"2022-02-19";88740.0;55854.0;"cod";"RAJESH_RAJ183";"Kids & Baby";1;88740.0;0.0;88740.0;1;0;0;"others"
"ODR2575493134y";"C796218L";"2022-03-25";261000.0;161820.0;"cod";"HOS_BVLOAW65";"Beauty & Grooming";1;261000.0;0.0;261000.0;1;0;0;"others"
"ODR2576121900r";"C527307L";"2021-10-15";66120.0;0.0;"Payaxis";"PNG_Pampers_10003447-Lahore";"Superstore";4;264480.0;0.0;264480.0;1;0;0;"others"
"ODR2577031737k";"C394799L";"2021-09-18";351016.0;252706.0;"cod";"AKL_A131131284_FC-03";"Women Fashion";1;351016.0;0.0;351016.0;1;1;1;"others"
"ODR2579336155b";"C491617L";"2021-09-22";400200.0;256128.0;"cod";"Nvite for Fair Skin No Makeup Face Perfecting Palette";"Beauty & Grooming";1;400200.0;0.0;400200.0;1;1;1;"others"
"ODR2579611044y";"C503407L";"2021-02-12";127542.0;112230.0;"Payaxis";"B_power_4082296-37";"Kids & Baby";1;127542.0;0.0;127542.0;1;0;0;"others"
"ODR2579677954l";"C762523L";"2021-09-13";2319942.0;1391942.0;"mygateway";"Samsung Galaxy A5 A510F (2016)";"Mobiles & Tablets";1;2319942.0;0.0;2319942.0;1;0;0;"samsung"
"ODR2580973309f";"C484446L";"2021-10-13";2604200.0;1562520.0;"Payaxis";"Changhong Ruba 40 Inches D4000i Smart LED";"Entertainment";1;2604200.0;0.0;2604200.0;1;0;0;"others"
"ODR2581164631e";"C360501L";"2022-07-23";493000.0;330310.0;"cod";"ALK_FC-15-17-A131140056";"Women Fashion";1;493000.0;0.0;493000.0;1;1;0;"others"
"ODR2585684118h";"C460493L";"2022-06-15";635100.0;425488.0;"cod";"GA_PM-202-137349";"Women Fashion";1;635100.0;0.0;635100.0;1;1;1;"others"
"ODR2588305537s";"C227974L";"2021-07-31";980142.0;617468.0;"cod";"INFIINIX_HOT S X521";"Mobiles & Tablets";1;980142.0;0.0;980142.0;1;1;1;"others"
"ODR2591472250u";"C537394L";"2022-09-06";26100.0;23490.0;"cod";"oxford_9780199069194";"School & Education";1;26100.0;0.0;26100.0;1;1;0;"others"
"ODR2592965720c";"C290034L";"2022-02-18";519680.0;467712.0;"cod";"Timex_TWEG14900";"Men Fashion";1;519680.0;0.0;519680.0;1;1;1;"others"
"ODR2594421858m";"C542850L";"2021-11-28";384192.0;280430.0;"jazzvoucher";"starlet_A208-18J-Black-44";"Men Fashion";1;384192.0;0.0;384192.0;1;0;0;"others"
"ODR2595896651f";"C374672L";"2022-02-18";234900.0;169128.0;"cod";"TBG_AV-B-08-Multi";"Women Fashion";1;234900.0;0.0;234900.0;1;1;0;"others"
"ODR2596441221o";"C902805L";"2022-08-01";145000.0;84796.0;"cod";"ISn 100% Whey Protein Vanilla";"Health & Sports";1;145000.0;0.0;145000.0;1;1;1;"others"
"ODR2597834232e";"C654029L";"2022-04-22";532382.0;361978.0;"Payaxis";"Swatch_SUBM114G";"Women Fashion";1;532382.0;0.0;532382.0;1;0;0;"others"
"ODR2599905283n";"C579215L";"2022-02-28";156600.0;106488.0;"jazzvoucher";"Base_3671";"Health & Sports";1;156600.0;0.0;156600.0;1;1;1;"others"
"ODR2600039771g";"C603530L";"2021-09-21";3422000.0;3045580.0;"cod";"Samsung Galaxy S6 Edge (32GB) SM-G925F Gold";"Mobiles & Tablets";1;3422000.0;0.0;3422000.0;1;1;0;"samsung"
"ODR2600801611n";"C702427L";"2022-07-29";225330.0;184730.0;"Payaxis";"sehgalmotors_4960";"Superstore";1;225330.0;7748.22;217581.78;1;1;0;"others"
"ODR2604470987j";"C881371L";"2022-12-07";403100.0;298294.0;"Easypay";"SanaSafinaz_SS-6A";"Women Fashion";1;403100.0;0.0;403100.0;1;0;0;"others"
"ODR2606003677t";"C166968L";"2022-08-05";3069360.0;2332702.0;"cod";"plk_PD/ 988 873_60";"Men Fashion";1;3069360.0;0.0;3069360.0;1;1;0;"others"
"ODR2606038562a";"C348449L";"2022-07-29";261000.0;277530.0;"Easypay";"nabila_Nchant FOR Olive";"Beauty & Grooming";1;261000.0;0.0;261000.0;1;0;0;"others"
"ODR2606969980p";"C741829L";"2021-09-23";31900.0;23896.0;"cod";"jn_900g";"Superstore";1;31900.0;0.0;31900.0;1;1;1;"others"
"ODR2607597503q";"C430739L";"2022-02-15";400200.0;272136.0;"Payaxis";"nabila_Ngage FOR Honey";"Beauty & Grooming";1;400200.0;0.0;400200.0;1;0;0;"others"
"ODR2608680914n";"C741634L";"2022-02-15";58000.0;43500.0;"cod";"RB_HouseholdBundle";"Superstore";5;290000.0;0.0;290000.0;1;1;1;"others"
"ODR2608757731m";"C240208L";"2022-01-01";2130630.0;1942652.0;"Payaxis";"Sony_DZ 950";"Entertainment";1;2130630.0;0.0;2130630.0;1;0;0;"sony"
"ODR2613422339v";"C820997L";"2021-05-08";289942.0;234842.0;"cod";"Getiit_J 101";"Men Fashion";1;289942.0;0.0;289942.0;1;1;1;"others"
"ODR2614011019n";"C814229L";"2021-05-08";3113208.0;2023562.0;"cod";"HP_ 15-AB202TX _clear";"Computing";1;3113208.0;0.0;3113208.0;1;1;0;"others"
"ODR2615547942u";"C300711L";"2021-08-09";4207320.0;2740616.0;"ublcreditcard";"lenovo_20EV0002UE";"Computing";1;4207320.0;0.0;4207320.0;1;0;0;"lenovo"
"ODR2615561752x";"C661506L";"2022-02-27";19778.0;15776.0;"cod";"paramount_9789812858894";"School & Education";1;19778.0;0.0;19778.0;1;1;1;"others"
"ODR2617247620f";"C986837L";"2022-03-21";110142.0;67164.0;"cod";"Tmall_SpyPen_8GB";"School & Education";1;110142.0;0.0;110142.0;1;1;0;"others"
"ODR2617566862f";"C210702L";"2021-12-12";127600.0;79112.0;"cod";"Rajesh_RAJ0371";"Health & Sports";1;127600.0;0.0;127600.0;1;1;1;"others"
"ODR2618758245r";"C535715L";"2022-06-13";92684.0;71340.0;"cod";"ALK_FMNC002-131688053";"Men Fashion";2;185368.0;0.0;185368.0;1;0;0;"others"
"ODR2620480956f";"C930868L";"2022-05-18";3494152.0;2306138.0;"Payaxis";"HP_HD-Corei5-6200U2-3GHz-1TB-HDD";"Computing";1;3494152.0;0.0;3494152.0;1;0;0;"others"
"ODR2623738962n";"C713425L";"2021-03-11";63800.0;44022.0;"cod";"Iamofficial_IAM-0013";"Home & Living";1;63800.0;0.0;63800.0;1;1;1;"others"
"ODR2626396597l";"C227184L";"2021-02-09";20880.0;18328.0;"ublcreditcard";"MDF 001_Almonds (American) 250 gm";"Soghaat";5;104400.0;0.0;104400.0;1;0;0;"others"
"ODR2626926307i";"C724228L";"2022-07-30";8700000.0;5481000.0;"Payaxis";"MACBOOK PRO 13-INCH 2.7GHZ";"Computing";1;8700000.0;0.0;8700000.0;1;1;0;"apple"
"ODR2627498388c";"C825710L";"2021-02-12";86942.0;53012.0;"cod";"RUB_Kemei_KM-580 A";"Beauty & Grooming";1;86942.0;0.0;86942.0;1;1;1;"others"
"ODR2627654093n";"C816773L";"2022-05-07";263320.0;229042.0;"cod";"Yiboo-UJ801";"Kids & Baby";1;263320.0;17400.0;245920.0;1;1;1;"others"
"ODR2629173741s";"C182031L";"2021-02-08";29580.0;20996.0;"cod";"Al Muhafiz Sohan Halwa Walnut";"Soghaat";2;59160.0;0.0;59160.0;1;1;1;"others"
"ODR2630056340g";"C179670L";"2022-11-08";231942.0;197142.0;"Payaxis";"Bata_8386001-44";"Men Fashion";1;231942.0;0.0;231942.0;1;0;0;"others"
"ODR2630253942b";"C216058L";"2022-07-28";139200.0;112752.0;"cod";"vitamin_moments-gold-delay-condom";"Health & Sports";3;417600.0;0.0;417600.0;1;0;0;"others"
"ODR2631092158l";"C736562L";"2022-03-30";23200.0;20184.0;"cod";"KF_Butt-Salan-850gm";"Superstore";2;46400.0;0.0;46400.0;1;1;1;"others"
"ODR2631638024o";"C521348L";"2021-09-19";70180.0;61712.0;"cod";"interwood_HF-19-C5929-22200";"Home & Living";2;140360.0;0.0;140360.0;1;1;1;"others"
"ODR2632108353p";"C820319L";"2021-11-27";57710.0;41528.0;"cod";"liberty_9780349000084";"Books";1;57710.0;0.0;57710.0;1;1;1;"others"
"ODR2635535521o";"C789047L";"2022-10-02";38280.0;31378.0;"cod";"StPat_Belt Pant_13 - 14 yrs-Size 40/34";"School & Education";1;38280.0;0.0;38280.0;1;1;0;"others"
"ODR2637217949k";"C436261L";"2022-05-16";6351000.0;5144310.0;"jazzvoucher";"RM_Sony-KDL-50W800C";"Entertainment";1;6351000.0;0.0;6351000.0;1;0;0;"sony"
"ODR2638324229l";"C969315L";"2021-09-19";394400.0;244528.0;"cod";"Audionic_Rex 65";"Computing";1;394400.0;0.0;394400.0;1;1;1;"others"
"ODR2639518305m";"C681410L";"2021-06-07";75400.0;58812.0;"cod";"pny_OU3 -32GB";"Others";1;75400.0;0.0;75400.0;1;1;1;"others"
"ODR2640394512z";"C145737L";"2021-07-15";261000.0;234900.0;"cod";"ISn 100% Whey Protein - Pack of 2";"Health & Sports";1;261000.0;0.0;261000.0;1;0;0;"others"
"ODR2643201058s";"C563349L";"2021-10-26";185600.0;115072.0;"cod";"Zia_QT6A";"Books";1;185600.0;0.0;185600.0;1;1;1;"others"
"ODR2643297164r";"C700565L";"2022-05-22";69600.0;45936.0;"Payaxis";"Edenrobe_EGTFS17-0687-9-10 Years";"Kids & Baby";2;139200.0;6960.0;132240.0;1;0;0;"others"
"ODR2643586698w";"C378684L";"2022-04-25";2403520.0;1922816.0;"cod";"interwood_HA-R-AGRA-39999";"Home & Living";1;2403520.0;0.0;2403520.0;1;0;0;"others"
"ODR2645099149p";"C638038L";"2022-05-25";139142.0;101558.0;"cod";"Aladdin_15-Walker-W2908";"Kids & Baby";1;139142.0;0.0;139142.0;1;1;0;"others"
